Airbnb_id,Host_id,Borough Code,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365
15884157,16973022,3,40.69031,-73.9108,Private room,50,30,4,1,0
15943497,88043058,3,40.68997,-73.9547,Private room,50,1,93,4,311
15956155,103605111,4,40.74424,-73.89534,Private room,50,30,43,1,0
16175740,105074140,4,40.75981,-73.80466,Private room,50,30,69,4,0
16224408,1354727,4,40.77439,-73.93561,Private room,50,1,148,3,76
16230640,61585315,1,40.78567,-73.97763,Private room,50,30,3,1,0
16244096,106197850,3,40.64282,-74.01422,Private room,50,30,1,1,0
16334686,43719073,3,40.59842,-73.95441,Shared room,50,1,66,7,352
16337890,106634224,3,40.69433,-73.94404,Private room,50,30,0,2,0
16338143,106963874,4,40.74576,-73.87723,Private room,50,30,2,1,0
16350271,107058927,3,40.71936,-73.96002,Private room,50,30,0,1,0
16381905,93121568,2,40.82309,-73.92853,Private room,50,30,99,2,157
16385859,8571056,1,40.86556,-73.92386,Entire home/apt,50,30,4,1,0
16415365,8594019,1,40.81476,-73.95901,Private room,50,3,5,2,0
16416588,43870735,3,40.67104,-73.96036,Entire home/apt,50,30,0,1,0
16691242,69776478,1,40.72945,-73.97795,Private room,50,30,0,1,0
16757281,25137968,1,40.81138,-73.95415,Shared room,50,4,52,1,0
16779548,24283455,3,40.59107,-73.98436,Private room,50,30,71,1,0
16808464,33403059,3,40.69886,-73.93394,Private room,50,30,0,3,0
16814536,30576651,3,40.64095,-74.01747,Private room,50,30,1,1,0
16821077,38607397,3,40.65851,-73.98153,Private room,50,30,0,1,0
16844707,47737463,1,40.82544,-73.95355,Private room,50,7,15,2,0
17044854,1568820,2,40.8559,-73.90086,Private room,50,5,18,1,149
17302040,89241337,3,40.68918,-73.94398,Private room,50,30,1,1,0
17430853,113558700,4,40.72571,-73.86016,Private room,50,1,74,3,337
17542694,41191579,3,40.67046,-73.93726,Private room,50,30,4,1,0
17600777,100106209,3,40.6613,-73.96195,Private room,50,1,64,3,337
17753121,121141615,4,40.70872,-73.91572,Private room,50,30,1,1,0
17822626,29510483,3,40.65738,-73.95363,Private room,50,30,0,1,0
17845507,122079426,3,40.66193,-73.98648,Private room,50,30,19,1,0
17866018,122283834,3,40.69918,-73.92486,Private room,50,9,30,2,169
18076911,44924379,4,40.69928,-73.78634,Private room,50,1,62,3,355
18077742,4004425,1,40.84192,-73.93904,Entire home/apt,50,30,0,1,0
18235200,62466309,4,40.76553,-73.89013,Private room,50,30,1,1,52
18236999,23269913,3,40.68761,-73.92448,Private room,50,30,5,1,0
18283367,126420866,1,40.86587,-73.92809,Private room,50,30,2,1,0
18433038,127762325,4,40.772,-73.90794,Private room,50,30,91,1,142
18447712,127886968,3,40.70271,-73.93102,Private room,50,30,0,1,0
18484597,8594019,1,40.81507,-73.95876,Private room,50,30,1,2,0
18486868,13929469,3,40.66508,-73.95745,Private room,50,30,21,1,0
18543400,95341869,3,40.69382,-73.94002,Private room,50,2,58,1,0
18609316,7055854,1,40.80136,-73.94191,Private room,50,7,49,2,280
18615054,1635983,2,40.83244,-73.83363,Private room,50,3,58,3,139
18690466,127249880,2,40.84622,-73.89334,Private room,50,2,55,2,245
18734320,100784323,1,40.83371,-73.94437,Private room,50,2,14,1,0
18808260,125871624,3,40.66947,-73.95369,Private room,50,30,3,1,0
18855710,131357064,4,40.71002,-73.89732,Entire home/apt,50,75,4,1,0
18855750,131354448,4,40.75533,-73.81193,Private room,50,30,62,3,149
18877694,131354448,4,40.75385,-73.81091,Private room,50,30,58,3,179
18888585,131621761,3,40.65267,-73.94212,Private room,50,30,0,1,0
19009220,60494212,3,40.69439,-73.9222,Private room,50,30,1,1,0
19017366,41387722,4,40.76859,-73.92709,Private room,50,30,0,1,0
19102698,133460613,4,40.76049,-73.9062,Private room,50,30,8,2,259
19160504,133975955,3,40.70477,-73.9264,Entire home/apt,50,30,99,2,29
19197983,14249332,4,40.77522,-73.93421,Private room,50,3,91,1,0
19315218,108578737,3,40.66949,-73.96006,Private room,50,30,0,1,0
19364590,51537620,4,40.74457,-73.89656,Private room,50,30,2,1,0
19378517,34160620,1,40.82185,-73.94779,Private room,50,30,2,1,0
19389677,135932425,1,40.85504,-73.93008,Private room,50,30,1,1,0
19414732,134677764,3,40.71129,-73.95453,Private room,50,30,3,1,0
19431893,136230287,4,40.76397,-73.8717,Private room,50,1,16,1,0
19438593,136285608,3,40.68913,-73.91612,Private room,50,30,1,1,0
19531174,31553738,3,40.70025,-73.93867,Private room,50,30,1,1,0
19606247,48035228,1,40.71408,-73.99565,Private room,50,30,3,1,0
19640913,129627362,1,40.84949,-73.93721,Private room,50,30,9,1,0
19717632,6965700,1,40.72582,-73.98212,Private room,50,30,6,1,0
19766312,3118776,4,40.76534,-73.93119,Private room,50,30,66,1,30
19766791,38815234,1,40.82578,-73.94226,Private room,50,30,62,3,364
19873185,24383253,3,40.67307,-73.95832,Private room,50,30,0,1,0
19890448,15096876,3,40.69812,-73.92067,Private room,50,30,2,1,0
19923377,48081884,3,40.70457,-73.92762,Private room,50,3,18,1,0
19980277,10995969,3,40.6957,-73.97113,Private room,50,30,3,1,0
20000184,102482048,3,40.68374,-73.90698,Private room,50,3,49,7,336
20011434,28825500,3,40.71111,-73.94967,Private room,50,30,0,1,0
20045641,48851196,3,40.7113,-73.94941,Private room,50,30,0,1,0
20075580,5016524,4,40.71385,-73.83189,Private room,50,30,2,1,0
20076056,67127998,1,40.7827,-73.95079,Private room,50,30,3,1,0
20089645,107272884,4,40.69458,-73.84659,Private room,50,30,60,3,180
20164923,119260265,3,40.68893,-73.96129,Private room,50,30,4,1,0
20174811,22645955,3,40.69785,-73.91314,Private room,50,30,3,1,0
20230917,67444730,3,40.69397,-73.9509,Private room,50,30,5,2,0
20480133,88787567,1,40.79972,-73.96842,Private room,50,30,4,1,0
20483387,6824234,3,40.6903,-73.93247,Private room,50,30,1,1,0
20506551,111451636,1,40.84387,-73.94205,Private room,50,30,1,1,0
20521092,5190439,3,40.70138,-73.9236,Private room,50,30,9,1,0
20552425,79896285,3,40.70022,-73.92171,Private room,50,30,0,1,0
20555569,95572265,3,40.68198,-73.92754,Private room,50,30,4,2,0
20573565,125692898,3,40.70499,-73.92419,Private room,50,30,2,1,0
20711534,8138665,3,40.70458,-73.92053,Private room,50,30,2,1,0
20714517,139623237,3,40.6162,-73.92871,Private room,50,6,19,1,355
20833958,145878384,3,40.67222,-73.93028,Private room,50,30,23,4,269
20844601,137264725,1,40.7138,-73.99013,Private room,50,30,59,4,0
20919726,10220753,3,40.65023,-74.01096,Private room,50,30,55,2,0
20920138,70932642,1,40.83562,-73.94838,Private room,50,30,4,1,0
20936537,71292398,3,40.69835,-73.92459,Private room,50,3,2,1,0
20955226,47577509,1,40.76329,-73.94896,Private room,50,30,0,1,0
20981954,31658722,3,40.67107,-73.929,Private room,50,30,6,1,0
20982168,61169465,3,40.68463,-73.93537,Private room,50,30,1,1,0
20990770,151084261,3,40.71717,-73.94916,Private room,50,30,23,7,281
21029490,6216526,3,40.72262,-73.93944,Private room,50,30,1,1,0
21038471,100841539,3,40.69109,-73.93874,Private room,50,30,169,1,0
21138554,7835116,3,40.68934,-73.96923,Private room,50,14,0,1,0
21216917,153292704,3,40.69844,-73.92951,Private room,50,30,3,1,148
21306457,100354001,4,40.65973,-73.73219,Private room,50,1,119,1,1
21327327,75812000,1,40.84889,-73.93525,Private room,50,30,4,1,0
21551817,83585937,3,40.67348,-73.91746,Private room,50,30,58,2,0
21560584,3949502,1,40.72845,-73.98857,Private room,50,14,12,1,0
21581375,45874239,3,40.68081,-73.97848,Private room,50,30,1,1,0
21588023,289199951,3,40.68422,-73.93832,Private room,50,3,49,4,0
21607402,22296461,1,40.81671,-73.93925,Private room,50,30,8,1,0
21612043,34773529,3,40.68294,-73.92159,Private room,50,30,0,1,0
21620322,5120169,3,40.68173,-73.95356,Private room,50,30,2,2,0
21666229,157701235,3,40.70036,-73.93004,Hotel room,50,30,102,1,0
21713128,4314440,3,40.68407,-73.96929,Private room,50,20,3,2,260
21736059,108836422,1,40.81354,-73.95283,Private room,50,30,0,1,0
21771395,124042625,4,40.74303,-73.86453,Private room,50,30,4,1,179
21786337,64837680,1,40.82816,-73.94809,Private room,50,30,1,1,0
21827057,492457,1,40.86791,-73.92718,Private room,50,30,1,2,298
21859359,23039272,3,40.68203,-73.95514,Private room,50,30,1,1,0
21865904,133564044,3,40.64295,-73.95216,Private room,50,30,1,1,0
21907916,4076045,4,40.76172,-73.90968,Private room,50,30,0,1,0
21923390,898412,3,40.70859,-73.94318,Entire home/apt,50,30,7,1,108
21924203,22378099,3,40.68396,-73.96871,Private room,50,30,0,1,0
21932977,45697173,1,40.7855,-73.94177,Entire home/apt,50,30,0,1,0
21950350,11486122,3,40.68994,-73.90402,Private room,50,30,2,1,0
21959695,148100571,2,40.82716,-73.88204,Entire home/apt,50,30,0,1,0
21963428,8243469,2,40.80229,-73.91363,Private room,50,30,59,1,0
21968568,123354518,3,40.70174,-73.92393,Private room,50,30,0,1,0
22019711,70338191,1,40.85524,-73.92999,Private room,50,30,58,1,0
22044485,40959256,3,40.69919,-73.92902,Private room,50,30,8,1,0
22059613,75976584,3,40.687,-73.90688,Private room,50,30,0,1,0
22060924,5234625,3,40.70647,-73.94437,Private room,50,30,2,1,0
22066317,35986301,1,40.79654,-73.96246,Private room,50,30,1,1,0
22096182,51734800,3,40.63156,-73.96479,Private room,50,30,1,1,358
22108932,142724947,1,40.87286,-73.9144,Entire home/apt,50,30,9,1,1
22120170,161599491,3,40.61878,-73.98074,Shared room,50,30,7,1,179
22122723,43719554,1,40.8244,-73.94598,Private room,50,30,0,1,0
22152232,10018530,3,40.70464,-73.91464,Private room,50,30,2,1,0
22229099,22697582,1,40.82146,-73.95439,Private room,50,30,1,1,0
22233148,49733458,3,40.67546,-73.91737,Private room,50,30,3,1,82
22264539,104035649,3,40.70157,-73.93086,Private room,50,30,0,1,0
22266609,29412145,2,40.80886,-73.9285,Private room,50,30,4,1,0
22306777,19561602,3,40.69533,-73.9309,Entire home/apt,50,30,2,1,0
22312190,52602009,1,40.75106,-74.00211,Private room,50,1,162,1,0
22341035,162142087,4,40.68882,-73.80549,Private room,50,30,24,4,299
22341660,67375050,4,40.77287,-73.91678,Private room,50,30,0,1,0
22353870,19543830,1,40.79848,-73.95272,Private room,50,30,1,1,0
22387975,61394859,3,40.71953,-73.94078,Private room,50,30,0,1,0
22407389,2924286,1,40.85756,-73.93175,Private room,50,7,13,1,43
22503340,150858055,3,40.69833,-73.93263,Private room,50,30,10,1,0
22504678,122786340,1,40.80272,-73.96637,Private room,50,30,0,1,0
22584507,1653265,3,40.70949,-73.95391,Private room,50,30,0,1,0
22601143,166260679,1,40.72625,-73.98753,Private room,50,30,0,1,0
22638243,16684717,3,40.67503,-73.95728,Private room,50,30,2,1,0
22702994,99652823,3,40.64115,-73.97367,Private room,50,30,0,1,0
22789426,38638199,1,40.75617,-73.96764,Private room,50,30,18,1,0
22793957,6237087,3,40.71194,-73.94573,Private room,50,30,19,1,0
22906559,2076284,4,40.70789,-73.90761,Private room,50,30,0,1,0
22937557,6726656,3,40.70259,-73.92515,Private room,50,30,7,3,0
22956955,169587048,3,40.6823,-73.87753,Private room,50,30,16,1,365
22958051,6600911,3,40.61287,-73.98448,Private room,50,3,36,4,342
22980068,22042097,4,40.6971,-73.85127,Entire home/apt,50,4,1,1,0
23027004,162432541,3,40.71223,-73.96135,Private room,50,30,54,1,272
23256828,63943922,3,40.68647,-73.91263,Private room,50,30,4,1,0
23258602,72196680,1,40.71236,-74.00497,Private room,50,30,0,1,0
23273907,173249074,3,40.60551,-74.01662,Private room,50,30,49,2,147
23305313,9642814,1,40.81502,-73.95358,Private room,50,21,0,3,121
23352462,38121779,3,40.60726,-73.98296,Private room,50,1,0,1,0
23430085,75003580,3,40.68553,-73.92871,Private room,50,30,0,1,0
23434788,56636906,3,40.70244,-73.92837,Private room,50,30,0,1,0
23521858,51282128,3,40.68916,-73.99184,Private room,50,5,5,1,0
23579995,9642814,1,40.81384,-73.9533,Private room,50,30,4,3,305
23610521,92905172,3,40.71368,-73.94889,Private room,50,30,1,1,0
23917760,179778880,3,40.66188,-73.9914,Private room,50,30,79,2,336
24024721,175019394,4,40.67162,-73.77911,Private room,50,1,178,6,151
24121036,24591977,3,40.67947,-73.91008,Private room,50,30,26,3,0
24178083,179778880,3,40.66231,-73.99206,Private room,50,30,59,2,359
24183293,48182426,4,40.70015,-73.90735,Private room,50,30,3,1,0
24398725,110907551,1,40.74693,-73.98284,Private room,50,2,59,1,72
24471239,24421834,3,40.67795,-73.94086,Private room,50,30,0,1,0
24474325,66808561,4,40.74645,-73.90093,Private room,50,30,8,1,0
24498977,185068302,4,40.74375,-73.9061,Private room,50,5,15,1,0
24649878,25237492,1,40.8402,-73.93977,Private room,50,30,5,34,338
24728012,77534743,3,40.68599,-73.93893,Private room,50,30,4,1,0
24799677,25109819,4,40.7601,-73.91679,Private room,50,30,5,1,0
24892670,58964906,1,40.82384,-73.94601,Private room,50,30,1,1,0
24970711,188783370,4,40.73833,-73.80764,Private room,50,30,9,1,0
24992558,12633660,3,40.67912,-74.0004,Entire home/apt,50,30,5,1,0
25031182,2830216,1,40.71776,-73.99164,Private room,50,30,9,1,0
25047309,2790890,3,40.69241,-73.94824,Entire home/apt,50,3,43,4,8
25051166,25237492,1,40.84135,-73.94011,Private room,50,30,5,34,335
25140787,45416627,4,40.7677,-73.92275,Private room,50,2,47,8,343
25285159,3734323,3,40.68862,-73.91215,Private room,50,30,5,2,0
25448433,192085313,4,40.73057,-73.86693,Private room,50,31,39,1,150
25492095,144193172,3,40.67221,-73.93435,Private room,50,30,0,1,0
25587778,46979077,4,40.74068,-73.89156,Private room,50,30,100,2,213
25798517,6726656,3,40.70145,-73.92539,Private room,50,30,79,3,0
25813796,131777975,3,40.66513,-73.91682,Private room,50,4,14,3,343
25974812,44123062,3,40.68765,-73.90816,Private room,50,3,77,4,42
26005975,12758686,1,40.84812,-73.93588,Private room,50,30,0,1,55
26072801,4520673,3,40.71235,-73.9615,Private room,50,90,6,3,0
26125053,196373534,3,40.72776,-73.9501,Private room,50,30,1,1,0
26251408,17673366,3,40.69486,-73.93135,Private room,50,30,1,1,0
26252097,157295347,4,40.74427,-73.90541,Private room,50,3,28,4,349
26257731,171092619,3,40.70645,-73.94902,Private room,50,30,0,1,0
26274490,197516314,5,40.63552,-74.13363,Private room,50,5,23,2,351
26326115,128731102,1,40.79406,-73.9393,Private room,50,30,15,1,0
26357035,45094825,3,40.66365,-73.95599,Private room,50,30,0,1,0
26374486,198340695,1,40.78794,-73.94322,Entire home/apt,50,30,2,1,0
26451569,198451327,4,40.74603,-73.91513,Entire home/apt,50,30,14,1,0
26458835,7970340,1,40.73349,-73.97775,Private room,50,30,1,1,0
26663094,107579819,3,40.69491,-73.92699,Private room,50,30,6,1,0
26693195,200697707,3,40.68825,-73.91354,Private room,50,30,105,1,0
27089541,144008701,1,40.82429,-73.94602,Private room,50,30,6,4,336
27159664,53365451,3,40.69413,-73.93429,Private room,50,30,2,1,0
27225643,187870198,4,40.5834,-73.81674,Private room,50,30,11,2,66
27336179,30585124,2,40.81856,-73.90617,Private room,50,30,16,3,156
27369713,206260220,4,40.75597,-73.85756,Private room,50,30,61,1,0
27426650,2948064,3,40.70865,-73.93649,Private room,50,3,77,3,56
27466393,8879096,3,40.71682,-73.95212,Private room,50,3,6,1,0
27509562,207418547,3,40.6584,-73.90449,Private room,50,30,9,1,140
27911463,23370431,4,40.71663,-73.75731,Private room,50,30,19,2,90
27922561,176415826,1,40.76117,-73.99376,Shared room,50,30,32,1,0
27949286,211115242,4,40.70238,-73.89559,Private room,50,30,16,1,0
27986922,2732701,3,40.69218,-73.93944,Private room,50,30,5,1,0
28015516,131777975,3,40.66549,-73.91764,Private room,50,4,11,3,229
28055277,24614094,3,40.68886,-73.94479,Private room,50,1,82,2,275
28067870,135580412,3,40.69172,-73.94304,Private room,50,30,0,1,0
28179447,212834813,4,40.59266,-73.80005,Private room,50,30,70,1,0
28261992,44545038,3,40.6967,-73.92815,Private room,50,30,5,1,0
28298976,213701568,4,40.76725,-73.91355,Shared room,50,2,35,1,61
28387362,22685487,4,40.72841,-73.8818,Private room,50,30,4,2,0
28411594,22685487,4,40.72841,-73.88205,Private room,50,30,3,2,0
28430103,214624504,3,40.67056,-73.93608,Private room,50,30,3,1,0
28461232,65827591,4,40.73727,-73.90063,Private room,50,30,6,3,0
28466730,214888995,2,40.85431,-73.88679,Private room,50,2,86,1,325
28534405,2891643,1,40.82193,-73.94449,Private room,50,30,0,1,0
28540435,215401869,1,40.71717,-73.99764,Private room,50,60,0,1,259
28713390,216586341,3,40.67092,-73.94985,Entire home/apt,50,30,3,1,0
28716187,216611306,4,40.71335,-73.81022,Private room,50,30,15,1,0
28761735,65827591,4,40.73724,-73.90048,Shared room,50,30,2,3,0
28859648,217591735,3,40.70786,-73.93756,Private room,50,7,4,1,37
28867268,26880156,3,40.7052,-73.92736,Private room,50,30,5,1,0
28867326,65827591,4,40.73754,-73.89895,Private room,50,30,14,3,0
28911775,217621677,4,40.68707,-73.77549,Private room,50,2,26,4,168
28952183,19899115,3,40.67554,-73.9527,Private room,50,30,6,2,0
29075810,1104166,3,40.71344,-73.95325,Private room,50,3,20,1,5
29082734,104351616,3,40.70045,-73.92945,Private room,50,30,0,1,0
29174021,122551862,3,40.68552,-73.94311,Private room,50,30,35,1,0
29237692,24000784,3,40.64548,-74.01264,Private room,50,30,11,2,0
29293564,137358866,4,40.74368,-73.90908,Private room,50,30,3,168,336
29416543,49664763,3,40.66279,-73.9242,Private room,50,30,1,1,0
29539252,222425618,2,40.81965,-73.88004,Private room,50,30,0,1,0
29740134,30240946,1,40.85055,-73.92929,Private room,50,30,0,1,0
29797153,224176858,4,40.73197,-73.89801,Private room,50,30,4,1,59
29956865,34514781,3,40.6728,-73.9518,Private room,50,30,1,1,0
30048716,225749624,3,40.69403,-73.94378,Private room,50,30,1,1,0
30071646,38250051,3,40.6615,-73.99475,Private room,50,30,4,1,0
30175606,9864136,3,40.68587,-73.91357,Private room,50,30,0,23,244
30265098,3445172,3,40.66393,-73.95038,Private room,50,30,2,1,0
30294304,37088780,3,40.71107,-73.95821,Private room,50,10,4,1,0
30367724,228000501,3,40.71112,-73.96424,Private room,50,30,6,1,0
30373102,24762196,1,40.84713,-73.93926,Private room,50,30,3,1,0
30417877,25077909,3,40.69068,-73.92664,Private room,50,3,36,2,147
30484485,4297835,3,40.68057,-73.92922,Private room,50,30,2,2,0
30507008,228945290,1,40.84422,-73.9428,Private room,50,30,2,1,0
30514401,222805048,1,40.84924,-73.93879,Private room,50,30,55,1,120
30555359,229147376,3,40.68768,-73.95771,Private room,50,30,3,5,274
30577273,137358866,1,40.81242,-73.94209,Private room,50,30,3,168,328
30707908,8029563,3,40.68826,-73.91468,Private room,50,30,0,1,67
30715688,137358866,4,40.73797,-73.92364,Private room,50,30,2,168,336
30852793,206025860,4,40.72179,-73.84636,Private room,50,30,1,1,275
30930863,231133484,1,40.81749,-73.94023,Private room,50,1,3,1,0
30937306,34119511,3,40.69439,-73.93257,Private room,50,2,1,1,0
30955422,12012671,3,40.69067,-73.96009,Private room,50,30,1,1,0
31039770,93661688,3,40.72277,-73.94639,Private room,50,30,1,1,0
31054566,231971512,1,40.74757,-73.99084,Private room,50,30,0,1,0
31082886,76821338,3,40.67874,-73.95426,Private room,50,30,6,1,0
31121555,9316328,3,40.68597,-73.9544,Private room,50,45,38,1,0
31127529,231150375,3,40.68932,-73.93082,Private room,50,30,35,2,336
31141189,3744921,4,40.72141,-73.85509,Private room,50,1,29,1,208
31224224,162933359,1,40.82283,-73.93812,Private room,50,1,29,1,40
31234360,107930075,4,40.67145,-73.85746,Private room,50,30,0,1,0
31247718,34556469,3,40.6067,-73.97549,Private room,50,30,0,2,0
31388829,195034974,3,40.69895,-73.92385,Private room,50,30,0,6,59
31400005,87348589,1,40.77835,-73.94843,Entire home/apt,50,30,4,1,0
31512324,135722057,3,40.68568,-73.91047,Private room,50,30,31,1,0
31556929,8288491,3,40.7053,-73.91673,Private room,50,30,1,1,0
31705971,220480440,4,40.70454,-73.87953,Private room,50,30,42,3,78
31828585,61278632,1,40.81946,-73.95431,Private room,50,3,5,1,0
31898478,3734323,3,40.68642,-73.91283,Private room,50,30,15,2,0
31905458,239180752,5,40.6376,-74.0784,Private room,50,30,0,1,179
31982975,99501671,1,40.85494,-73.93031,Private room,50,30,0,1,179
31994107,126049688,1,40.80949,-73.95059,Private room,50,30,13,2,0
32018402,34556469,3,40.60659,-73.97753,Private room,50,30,0,2,0
32038185,240203470,4,40.67831,-73.79999,Private room,50,2,85,1,152
32040058,7352103,3,40.69125,-73.95729,Entire home/apt,50,30,2,1,0
32042721,240239465,4,40.70049,-73.75528,Entire home/apt,50,30,16,1,0
32062178,152246149,2,40.82986,-73.8296,Private room,50,1,31,5,362
32292954,219333557,4,40.76288,-73.86923,Private room,50,1,38,3,40
32356476,22749766,3,40.7082,-73.94839,Private room,50,30,1,1,0
32441769,10557160,3,40.6766,-73.96209,Private room,50,30,16,1,0
32546879,99791908,4,40.75881,-73.92084,Private room,50,30,1,2,0
32759322,160187991,1,40.79559,-73.93929,Private room,50,30,5,1,148
32818383,146132198,2,40.89552,-73.85681,Private room,50,2,84,3,73
32847146,37703550,1,40.8493,-73.93821,Private room,50,1,51,2,201
32876527,71968525,3,40.62724,-73.99932,Shared room,50,3,1,1,0
32959357,56265076,4,40.72209,-73.81082,Private room,50,7,0,2,6
33276141,158181451,4,40.74821,-73.82934,Private room,50,30,2,8,336
33378475,104960784,3,40.68964,-73.90557,Private room,50,3,1,1,0
33394700,251578356,3,40.60209,-73.96287,Private room,50,30,4,1,0
33457366,35528708,3,40.69632,-73.9465,Private room,50,30,4,2,0
33514118,30870512,4,40.72768,-73.88005,Private room,50,3,21,1,61
33515760,855437,3,40.66283,-73.95745,Private room,50,2,31,1,0
33562789,56457959,3,40.70352,-73.91623,Private room,50,6,2,1,0
33618213,23991239,3,40.68879,-73.93969,Private room,50,25,2,1,0
33838752,139876671,1,40.76123,-73.98735,Private room,50,30,0,9,215
33926074,83615522,3,40.6652,-73.95341,Private room,50,30,15,1,0
33937907,36242952,4,40.75111,-73.94933,Private room,50,2,56,1,9
33944826,234956201,1,40.834,-73.93959,Private room,50,2,37,1,168
33974640,32167398,4,40.75732,-73.92671,Private room,50,30,23,5,324
34051551,107272884,4,40.69464,-73.84701,Private room,50,30,10,3,363
34152598,34269923,3,40.69799,-73.91174,Private room,50,30,8,1,0
34254631,15310048,3,40.65126,-73.94434,Private room,50,30,5,4,177
34259388,17770682,2,40.82932,-73.92753,Entire home/apt,50,40,0,1,0
34279388,9070754,1,40.82803,-73.95177,Private room,50,30,3,2,30
34284185,257390100,1,40.8015,-73.9617,Private room,50,30,9,1,0
34441659,210800523,3,40.68204,-73.91215,Private room,50,30,0,1,364
34644152,152246149,2,40.83144,-73.82969,Private room,50,1,10,5,178
34832415,6503950,3,40.69248,-73.90671,Private room,50,30,6,2,0
34907385,263090455,4,40.72611,-73.71985,Private room,50,1,2,1,365
35206238,238989521,4,40.7398,-73.92741,Private room,50,30,0,17,0
35225838,43283271,3,40.70116,-73.92013,Private room,50,30,15,1,0
35265786,265506523,4,40.754,-73.91619,Private room,50,2,20,1,2
35292041,29731292,4,40.73967,-73.88173,Private room,50,30,7,2,0
35344040,29731292,4,40.73831,-73.87998,Private room,50,30,3,2,0
35374299,9843389,3,40.70948,-73.95655,Private room,50,1,7,2,0
35376427,23217966,4,40.70583,-73.81535,Private room,50,2,56,4,138
35386161,9208470,3,40.71459,-73.96137,Private room,50,3,14,1,0
35513883,204915695,3,40.63688,-74.00859,Private room,50,3,0,2,337
35601251,163625145,3,40.6441,-73.98932,Private room,50,30,13,3,179
35860327,4107600,3,40.70469,-73.9177,Private room,50,30,1,1,169
35873124,269818165,3,40.71033,-73.94547,Private room,50,3,2,1,0
35930504,130917594,3,40.63858,-73.95819,Private room,50,30,0,1,0
35934018,270280544,4,40.70455,-73.81403,Entire home/apt,50,30,51,1,241
35985735,70538107,3,40.6902,-73.9068,Private room,50,30,2,1,0
35992083,1172202,4,40.77108,-73.90889,Private room,50,30,0,3,25
36142215,41484943,3,40.63674,-73.97494,Private room,50,30,1,1,0
36148243,87915374,4,40.74063,-73.85864,Private room,50,30,16,1,0
36204465,272265146,3,40.68989,-73.90953,Private room,50,30,1,1,0
36306533,272595681,4,40.75586,-73.88722,Private room,50,7,5,3,303
36368048,253681134,1,40.83297,-73.9472,Private room,50,30,0,1,0
36381909,272290982,4,40.77644,-73.92103,Private room,50,30,13,1,0
36383565,14258377,4,40.76399,-73.91896,Private room,50,30,5,1,0
36420676,238989521,4,40.73816,-73.92773,Private room,50,30,0,17,0
36421287,203866020,4,40.73656,-73.92894,Private room,50,1,33,1,122
36424520,115415245,3,40.69949,-73.93017,Private room,50,30,18,2,0
36478357,177932088,1,40.81165,-73.95207,Private room,50,30,1,1,0
36633511,5014989,3,40.70504,-73.952,Private room,50,30,1,1,0
36766218,1679238,3,40.69887,-73.95058,Private room,50,2,0,3,0
36850809,276252562,4,40.77046,-73.87237,Private room,50,3,12,4,0
36971881,12767750,3,40.71315,-73.94412,Entire home/apt,50,14,5,1,0
37178651,65276063,3,40.62238,-74.0282,Private room,50,3,77,1,140
37184442,195280100,3,40.6811,-73.92096,Private room,50,30,11,1,0
37216159,279906986,4,40.75792,-73.92852,Private room,50,15,15,3,333
37251422,2138902,3,40.66654,-73.99391,Private room,50,30,3,2,0
37294217,251166866,4,40.76086,-73.90818,Private room,50,30,8,2,364
37296583,279594397,2,40.828,-73.90573,Private room,50,30,8,1,365
37366396,277657060,4,40.75154,-73.86331,Private room,50,2,79,2,84
37454461,237716085,3,40.68924,-73.94085,Private room,50,30,1,1,0
37467145,9640446,3,40.72291,-73.93734,Shared room,50,30,0,1,0
37490244,25915648,4,40.75564,-73.82214,Private room,50,30,11,2,0
37532989,39917268,3,40.70775,-73.93842,Private room,50,60,1,1,177
37534473,133975955,3,40.70514,-73.92776,Private room,50,30,2,2,156
37568328,195050680,4,40.68296,-73.77868,Private room,50,2,20,1,60
37735868,35964684,3,40.70942,-73.95386,Private room,50,1,11,1,0
37755222,129041295,4,40.70921,-73.91507,Private room,50,30,3,1,0
37783176,170095613,3,40.66347,-73.92623,Private room,50,30,16,1,59
37800810,286081099,3,40.69626,-73.93474,Entire home/apt,50,30,8,1,0
37853119,119692067,3,40.6438,-74.00214,Private room,50,1,61,5,351
37853219,119692067,3,40.64377,-74.0007,Private room,50,1,34,5,361
37947656,195263714,2,40.88462,-73.89659,Private room,50,30,17,1,0
38045312,288688431,1,40.81133,-73.93737,Private room,50,30,23,1,0
38233574,214679366,4,40.74008,-73.85607,Private room,50,7,0,1,360
38371078,12878448,2,40.83533,-73.86114,Private room,50,30,1,1,0
38372835,75234771,1,40.86291,-73.91783,Private room,50,1,67,2,167
38523193,293802985,4,40.77037,-73.83028,Private room,50,30,3,2,0
38547653,37798237,3,40.70639,-73.91953,Private room,50,30,2,1,0
38624918,290408184,3,40.68202,-73.98784,Private room,50,30,0,1,0
38645543,121370311,3,40.58793,-73.98866,Entire home/apt,50,30,6,1,7
38703550,104828211,3,40.69546,-73.90891,Private room,50,30,15,1,0
38756007,3363720,3,40.68943,-73.91943,Private room,50,30,0,3,63
38799098,267272502,2,40.84353,-73.90542,Private room,50,14,5,21,275
38815886,92974704,3,40.67683,-73.95262,Private room,50,7,22,1,185
39058145,204934807,3,40.65868,-73.91194,Private room,50,14,21,2,0
