hotel_id,name,city,postal_code,latitude,longitude,star_rating,high_rate,low_rate,address_id
264686,Holiday Inn Express & Suites Rochester Webster,Webster,14580,43.21741,-77.44662,2.5,144.0182,105.4109,1686
232083,Super 8 Webster/Rochester,Webster,14580,43.20366,-77.49341,2,108,72.25,1687
307592,Hampton Inn Rochester Webster,Webster,14580,43.2161,-77.46129,2.5,134.36,103.36,1688
123457,Fairfield Inn by Marriott Rochester East,Webster,14580,43.21286,-77.46119,2.5,114.44,97.44,1689
499039,Rodeway Inn,Weedsport,13166,43.05219,-76.5614,2.5,60.46,55.46,1690
105444,Days Inn Weedsport,Weedsport,13166,43.05612,-76.55875,2,109,74,1691
134289,Microtel Inn & Suites by Wyndham Wellsville,Wellsville,14895,42.11694,-77.94087,2,124.34,76.34,1692
114645,Renaissance Westchester Hotel,West Harrison,10604,41.01556,-73.71787,3.5,174.49,139.49,1693
213436,HYATT house White Plains,West Harrison,10604,41.01939,-73.72368,3,249.71,129.71,1694
470593,Thayer Hotel,West Point,10996,41.37748,-73.96168,3.5,254.4,214.4,1695
415895,Country Inn and Suites Buffalo South,West Seneca,14224,42.83318,-78.78919,2.5,151.2,127.2,1696
194451,Hampton Inn Buffalo South I90,West Seneca,14224,42.83025,-78.78858,2.5,249.2,149,1697
310520,Staybridge Suites West Seneca,West Seneca,14224,42.83307,-78.78919,3,251.46,116.46,1698
333528,"Viana Hotel & Spa, BW Premier Collection",Westbury,11590,40.77629,-73.55967,4,509.99,133.95,1699
204733,Red Roof PLUS+ Long Island - Garden City,Westbury,11590,40.73797,-73.60283,2.5,158.99,148.99,1700
217419,Hilton Garden Inn Westbury,Westbury,11590,40.74551,-73.58972,3,209,169,1701
571546,Courtyard Westbury Long Island,Westbury,11590,40.74554,-73.58937,3.5,269.07,146.05,1702
273047,The Grassmere Inn,Westhampton Beach,11978-2733,40.80973,-72.63988,2.5,129.0068,89.0047,1703
432668,Cambria hotel & suites White Plains - Downtown,White Plains,10601,41.03339,-73.76447,3,189.45,149.45,1704
107901,Crowne Plaza White Plains - Downtown,White Plains,10601,41.03006,-73.76091,3.5,265.4,194.4,1705
105402,Residence Inn by Marriott White Plains Westchester County,White Plains,10601,41.03464,-73.77011,3,249.08,229.08,1706
324657,"The Ritz-Carlton New York, Westchester",White Plains,10601,41.03257,-73.76664,5,479.4042,349.2972,1707
514006,Furnished Quarters Bank Street Commons,White Plains,10606,41.0305,-73.77419,4,180,179,1708
566642,Global Luxury Apartments in White Plains,White Plains,10606,41.0315,-73.77401,4,175.22,125.15,1709
629966,Global Luxury Suites at White Plains,White Plains,10601,41.03565,-73.76925,4,190.03,189.03,1710
196289,Extended Stay America New York City - LaGuardia Airport,Whitestone,11357,40.78267,-73.82539,2.5,116.36,115.36,1711
207961,Hampton Inn Buffalo-Williamsville,Williamsville,14221,42.96138,-78.74943,2.5,149.46,129.46,1712
439356,Wyndham Garden Buffalo Williamsville,Williamsville,14221,42.96048,-78.75885,3.5,125.29,120.75,1713
275844,Staybridge Suites Buffalo-Airport,Williamsville,14221,42.97822,-78.6953,3,124.38,114.38,1714
116242,La Quinta Inn Buffalo Airport,Williamsville,14221,42.94822,-78.69694,2.5,120.28,119.28,1715
109108,Clarion Hotel Buffalo Airport,Williamsville,14221,42.95084,-78.69703,2.5,105.1016,90.0524,1716
224496,"Salvatore's Garden Place Hotel, an Ascend Hotel Collection",Williamsville,14221,42.94702,-78.69688,3,209.38,169.38,1717
180747,Knights Inn Williamsville Buffalo Airport,Williamsville,14221,42.94996,-78.6932,2,70.49,50.49,1718
126209,Motel 6 Buffalo Airport,Williamsville,14221,42.94989,-78.69285,2,49.1126,46.0739,1719
132218,Super 8 Williamsville/Buffalo Airport,Williamsville,14221,42.96355,-78.69687,2,100.43,80.43,1720
450256,Budget Inn Buffalo Airport,Williamsville,14221,42.96495,-78.68693,2,75,45,1721
543872,Springhill Suites Buffalo Airport,Williamsville,14221,42.95205,-78.69685,2.5,139.1244,119.1079,1722
482915,Hospitality Inn - Buffalo Airport,Williamsville,14221,42.94823,-78.69694,2,50,45,1723
538615,Hotel Vienna,Windham,12496,42.30017,-74.22647,2.5,146.2944,136.2098,1724
176932,Best Western Woodbury Inn,Woodbury,11797,40.81426,-73.47761,2.5,145.31,103.49,1725
174107,Days Inn Woodbury,Woodbury,11797,40.8148,-73.47479,2.5,216.1072,119.0106,1726
202510,The Inn At Fox Hollow Hotel,Woodbury,11797,40.81308,-73.48496,3.5,410.3,310.3,1727
350370,Quality Inn Woodside,Woodside,11377,40.74253,-73.91164,2.5,160.99,159.99,1728
548226,Morning Glory B&B Woodstock NY,Woodstock,12498,42.0404,-74.1274,3,250.2057,139.1145,1729
120952,Days Inn Wurtsboro,Wurtsboro,12790,41.56853,-74.4973,2,184,105.4,1730
313741,Hampton Inn & Suites Yonkers,Yonkers,10701,40.97056,-73.87737,2.5,169.0299,149.0227,1731
123055,Royal Regency Hotel,Yonkers,10710,40.95464,-73.864,3.5,160,159,1732
324259,Residence Inn Yonkers Westchester County,Yonkers,10701,40.97275,-73.88075,3,269.36,169.36,1733
107949,Ramada Inn Yonkers,Yonkers,10710,40.95466,-73.86483,2.5,129,119,1734
509723,Hyatt Place New York/Yonkers,Yonkers,10704,40.92625,-73.85438,3,249.31,199.31,1735
621870,Hampton Inn & Suites Yonkers - Westchester,Yonkers,10710,40.95375,-73.84935,2.5,189.19,134.18,1736
683329,Courtyard by Marriott Yonkers Westchester County,Yonkers,10701,40.97308,-73.87955,3,0,0,1737
